index,name,造成伤害,承受伤害,造成治疗,收到治疗,有效护盾,击杀数,位置,胜利,描述,时间戳
10,magia,1384,290,0,0,75,5,5,true,mate,2026-01-14 00:47:35
13,toad,250,668,0,0,96,0,0,false,enemy,2026-01-14 00:47:35
11,guerra,894,798,221,221,0,1,1,false,enemy,2026-01-14 00:47:35
16,shield,449,650,0,0,100,0,2,false,enemy,2026-01-14 00:47:35
10,magia,821,480,0,0,0,0,3,false,enemy,2026-01-14 00:47:35
12,arqureo,1232,500,0,0,0,2,4,false,enemy,2026-01-14 00:47:35
15,assassin,631,500,0,0,0,2,5,false,enemy,2026-01-14 00:47:35

11,guerra,437,727,65,65,127,0,0,true,mate,2026-01-14 00:47:36
3,vampiro,606,972,344,344,88,0,1,true,mate,2026-01-14 00:47:36
9,pantano,429,1096,480,480,166,1,2,true,mate,2026-01-14 00:47:36
14,queen,450,627,0,0,127,0,3,true,mate,2026-01-14 00:47:36
2,sniper,881,331,0,0,0,6,4,true,mate,2026-01-14 00:47:36
10,magia,1313,173,0,0,27,0,5,true,mate,2026-01-14 00:47:36
3,vampiro,564,949,320,409,0,0,0,false,enemy,2026-01-14 00:47:36
13,toad,300,723,0,47,96,0,1,false,enemy,2026-01-14 00:47:36
4,monje,572,817,0,47,209,0,2,false,enemy,2026-01-14 00:47:36
12,arqureo,1002,533,0,33,0,2,3,false,enemy,2026-01-14 00:47:36
8,ghost,1083,533,0,33,0,2,4,false,enemy,2026-01-14 00:47:36
1,sonida,384,521,310,61,0,0,5,false,enemy,2026-01-14 00:47:36

11,guerra,633,897,209,209,153,0,0,false,mate,2026-01-14 00:47:37
3,vampiro,351,753,161,161,52,0,1,false,mate,2026-01-14 00:47:37
9,pantano,629,1266,727,727,189,0,2,false,mate,2026-01-14 00:47:37
14,queen,693,690,0,0,203,1,3,false,mate,2026-01-14 00:47:37
2,sniper,689,550,0,0,50,2,4,false,mate,2026-01-14 00:47:37
10,magia,2385,561,0,0,81,1,5,false,mate,2026-01-14 00:47:37
3,vampiro,516,1062,299,299,236,0,0,true,enemy,2026-01-14 00:47:37
7,Bosque,925,1572,877,982,189,1,1,true,enemy,2026-01-14 00:47:37
13,toad,400,810,0,0,243,0,2,true,enemy,2026-01-14 00:47:37
14,queen,495,681,0,0,181,0,3,true,enemy,2026-01-14 00:47:37
8,ghost,1632,540,0,0,62,6,4,true,enemy,2026-01-14 00:47:37
15,assassin,762,689,0,0,189,2,5,true,enemy,2026-01-14 00:47:37

3,vampiro,351,764,172,172,65,0,0,false,mate,2026-01-14 00:47:37
7,Bosque,247,1283,424,474,249,0,1,false,mate,2026-01-14 00:47:37
13,toad,420,633,0,0,53,0,2,false,mate,2026-01-14 00:47:37
14,queen,315,588,0,0,88,0,3,false,mate,2026-01-14 00:47:37
8,ghost,1315,500,0,0,0,6,4,false,mate,2026-01-14 00:47:37
15,assassin,838,500,0,0,0,2,5,false,mate,2026-01-14 00:47:37
9,pantano,627,808,948,995,0,1,0,true,enemy,2026-01-14 00:47:37
6,capitan,501,895,80,169,96,0,1,true,enemy,2026-01-14 00:47:37
13,toad,573,872,58,91,220,1,2,true,enemy,2026-01-14 00:47:37
12,arqureo,1264,181,0,33,0,3,3,true,enemy,2026-01-14 00:47:37
1,sonida,432,549,324,89,0,0,4,true,enemy,2026-01-14 00:47:37
15,assassin,884,181,0,33,0,2,5,true,enemy,2026-01-14 00:47:37

9,pantano,588,1087,864,958,0,0,0,true,mate,2026-01-14 00:47:38
6,capitan,811,306,160,226,0,2,1,true,mate,2026-01-14 00:47:38
13,toad,300,885,58,119,186,0,2,true,mate,2026-01-14 00:47:38
12,arqureo,1059,237,0,80,0,3,3,true,mate,2026-01-14 00:47:38
1,sonida,528,342,498,150,0,0,4,true,mate,2026-01-14 00:47:38
15,assassin,565,547,0,47,0,1,5,true,mate,2026-01-14 00:47:38
6,capitan,355,630,0,0,0,0,0,false,enemy,2026-01-14 00:47:38
9,pantano,363,934,384,384,0,0,1,false,enemy,2026-01-14 00:47:38
3,vampiro,580,827,287,287,0,1,2,false,enemy,2026-01-14 00:47:38
10,magia,704,480,0,0,0,0,3,false,enemy,2026-01-14 00:47:38
15,assassin,523,500,0,0,0,0,4,false,enemy,2026-01-14 00:47:38
5,spider,879,480,0,0,0,1,5,false,enemy,2026-01-14 00:47:38

9,pantano,947,1440,1008,1088,0,1,0,false,mate,2026-01-14 00:47:39
6,capitan,367,771,80,141,0,0,1,false,mate,2026-01-14 00:47:39
13,toad,350,817,0,75,162,0,2,false,mate,2026-01-14 00:47:39
12,arqureo,1007,622,0,122,0,1,3,false,mate,2026-01-14 00:47:39
1,sonida,546,554,498,94,0,0,4,false,mate,2026-01-14 00:47:39
15,assassin,1008,566,0,66,0,2,5,false,mate,2026-01-14 00:47:39
16,shield,388,683,0,33,50,0,0,true,enemy,2026-01-14 00:47:39
7,Bosque,262,1330,540,770,0,0,1,true,enemy,2026-01-14 00:47:39
9,pantano,714,905,1248,1314,0,1,2,true,enemy,2026-01-14 00:47:39
10,magia,1311,527,0,47,0,0,3,true,enemy,2026-01-14 00:47:39
1,sonida,588,596,493,136,0,0,4,true,enemy,2026-01-14 00:47:39
2,sniper,1507,48,0,66,0,5,5,true,enemy,2026-01-14 00:47:39

16,shield,517,789,0,89,100,0,0,true,mate,2026-01-14 00:47:40
7,Bosque,661,1083,680,883,0,1,1,true,mate,2026-01-14 00:47:40
9,pantano,462,1093,576,637,0,0,2,true,mate,2026-01-14 00:47:40
10,magia,1860,458,0,122,0,1,3,true,mate,2026-01-14 00:47:40
1,sonida,608,197,540,66,0,0,4,true,mate,2026-01-14 00:47:40
2,sniper,1073,480,0,94,0,4,5,true,mate,2026-01-14 00:47:40
6,capitan,501,925,80,155,153,0,0,false,enemy,2026-01-14 00:47:40
13,toad,370,871,0,61,230,0,1,false,enemy,2026-01-14 00:47:40
3,vampiro,981,1335,430,538,257,0,2,false,enemy,2026-01-14 00:47:40
10,magia,1350,655,0,61,127,1,3,false,enemy,2026-01-14 00:47:40
14,queen,516,716,0,66,163,0,4,false,enemy,2026-01-14 00:47:40
1,sonida,502,627,451,80,100,1,5,false,enemy,2026-01-14 00:47:40

16,shield,402,725,0,75,50,0,0,false,mate,2026-01-14 00:47:40
7,Bosque,670,1377,590,817,0,0,1,false,mate,2026-01-14 00:47:40
9,pantano,354,894,384,431,0,0,2,false,mate,2026-01-14 00:47:40
10,magia,1286,555,0,75,0,0,3,false,mate,2026-01-14 00:47:40
1,sonida,801,521,554,127,0,0,4,false,mate,2026-01-14 00:47:40
2,sniper,659,561,0,94,0,3,5,false,mate,2026-01-14 00:47:40
16,shield,441,683,0,33,50,0,0,true,enemy,2026-01-14 00:47:40
7,Bosque,275,1617,985,1422,0,0,1,true,enemy,2026-01-14 00:47:40
4,monje,572,812,0,61,190,0,2,true,enemy,2026-01-14 00:47:40
12,arqureo,865,561,0,61,0,1,3,true,enemy,2026-01-14 00:47:40
2,sniper,1826,170,0,99,0,3,4,true,enemy,2026-01-14 00:47:40
1,sonida,798,206,634,99,0,2,5,true,enemy,2026-01-14 00:47:40

16,shield,385,761,0,61,100,0,0,true,mate,2026-01-14 00:47:41
7,Bosque,400,1091,396,531,0,0,1,true,mate,2026-01-14 00:47:41
4,monje,408,774,0,61,152,1,2,true,mate,2026-01-14 00:47:41
12,arqureo,1299,463,0,80,0,1,3,true,mate,2026-01-14 00:47:41
2,sniper,948,555,0,61,0,3,4,true,mate,2026-01-14 00:47:41
1,sonida,585,489,460,122,0,1,5,true,mate,2026-01-14 00:47:41
13,toad,250,673,0,0,96,0,0,false,enemy,2026-01-14 00:47:41
7,Bosque,500,1107,489,547,0,0,1,false,enemy,2026-01-14 00:47:41
16,shield,328,650,0,0,50,0,2,false,enemy,2026-01-14 00:47:41
8,ghost,968,500,0,0,0,3,3,false,enemy,2026-01-14 00:47:41
12,arqureo,1300,500,0,0,0,2,4,false,enemy,2026-01-14 00:47:41
5,spider,846,480,0,0,0,1,5,false,enemy,2026-01-14 00:47:41

16,shield,504,747,0,47,100,0,0,false,mate,2026-01-14 00:47:42
7,Bosque,400,1123,384,563,0,0,1,false,mate,2026-01-14 00:47:42
4,monje,340,803,0,33,190,0,2,false,mate,2026-01-14 00:47:42
12,arqureo,986,566,0,66,0,1,3,false,mate,2026-01-14 00:47:42
2,sniper,726,561,0,61,0,0,4,false,mate,2026-01-14 00:47:42
1,sonida,497,554,418,94,0,1,5,false,mate,2026-01-14 00:47:42
6,capitan,501,953,80,183,140,0,0,true,enemy,2026-01-14 00:47:42
11,guerra,1099,700,317,383,143,2,1,true,enemy,2026-01-14 00:47:42
4,monje,385,1140,0,75,485,0,2,true,enemy,2026-01-14 00:47:42
14,queen,468,627,0,122,164,1,3,true,enemy,2026-01-14 00:47:42
10,magia,1509,0,0,66,0,2,4,true,enemy,2026-01-14 00:47:42
1,sonida,504,33,498,66,33,1,5,true,enemy,2026-01-14 00:47:42

6,capitan,428,898,80,141,127,0,0,false,mate,2026-01-14 00:47:42
11,guerra,432,693,65,93,65,0,1,false,mate,2026-01-14 00:47:42
4,monje,431,799,0,61,158,1,2,false,mate,2026-01-14 00:47:42
14,queen,428,654,0,75,79,1,3,false,mate,2026-01-14 00:47:42
10,magia,1280,549,0,47,55,1,4,false,mate,2026-01-14 00:47:42
1,sonida,440,493,338,66,0,0,5,false,mate,2026-01-14 00:47:42
16,shield,421,650,0,0,50,0,0,true,enemy,2026-01-14 00:47:42
4,monje,503,802,0,0,241,1,1,true,enemy,2026-01-14 00:47:42
13,toad,230,635,0,0,55,0,2,true,enemy,2026-01-14 00:47:42
12,arqureo,989,332,0,0,0,1,3,true,enemy,2026-01-14 00:47:42
2,sniper,1041,458,0,0,0,3,4,true,enemy,2026-01-14 00:47:42
8,ghost,902,447,0,0,0,2,5,true,enemy,2026-01-14 00:47:42

16,shield,390,690,0,0,100,0,0,true,mate,2026-01-14 00:47:43
4,monje,855,855,0,0,304,2,1,true,mate,2026-01-14 00:47:43
13,toad,250,648,0,0,68,0,2,true,mate,2026-01-14 00:47:43
12,arqureo,985,357,0,0,0,2,3,true,mate,2026-01-14 00:47:43
2,sniper,1082,62,0,0,0,2,4,true,mate,2026-01-14 00:47:43
8,ghost,943,500,0,0,0,0,5,true,mate,2026-01-14 00:47:43
3,vampiro,496,915,300,375,0,1,0,false,enemy,2026-01-14 00:47:43
7,Bosque,400,1133,449,573,0,0,1,false,enemy,2026-01-14 00:47:43
9,pantano,331,936,384,445,0,0,2,false,enemy,2026-01-14 00:47:43
1,sonida,432,521,324,61,0,0,3,false,enemy,2026-01-14 00:47:43
15,assassin,577,500,0,33,0,1,4,false,enemy,2026-01-14 00:47:43
12,arqureo,1022,500,0,33,0,1,5,false,enemy,2026-01-14 00:47:43

16,shield,409,700,0,0,100,1,0,false,mate,2026-01-14 00:47:44
4,monje,462,732,0,0,171,0,1,false,mate,2026-01-14 00:47:44
13,toad,300,797,58,58,159,0,2,false,mate,2026-01-14 00:47:44
12,arqureo,1139,500,0,0,0,2,3,false,mate,2026-01-14 00:47:44
2,sniper,1084,500,0,0,0,1,4,false,mate,2026-01-14 00:47:44
8,ghost,973,500,0,0,0,2,5,false,mate,2026-01-14 00:47:44
3,vampiro,595,1075,330,419,140,1,0,true,enemy,2026-01-14 00:47:44
4,monje,461,913,0,61,291,1,1,true,enemy,2026-01-14 00:47:44
11,guerra,617,941,215,262,101,1,2,true,enemy,2026-01-14 00:47:44
1,sonida,480,614,338,75,79,0,3,true,enemy,2026-01-14 00:47:44
14,queen,540,628,0,33,128,0,4,true,enemy,2026-01-14 00:47:44
8,ghost,1183,177,0,33,49,6,5,true,enemy,2026-01-14 00:47:44

3,vampiro,468,1053,283,386,127,0,0,true,mate,2026-01-14 00:47:44
4,monje,869,858,0,47,351,0,1,true,mate,2026-01-14 00:47:44
11,guerra,1000,787,329,390,153,2,2,true,mate,2026-01-14 00:47:44
1,sonida,432,594,324,47,101,0,3,true,mate,2026-01-14 00:47:44
14,queen,409,165,0,33,62,1,4,true,mate,2026-01-14 00:47:44
8,ghost,778,291,0,33,62,4,5,true,mate,2026-01-14 00:47:44
7,Bosque,275,1038,426,478,0,0,0,false,enemy,2026-01-14 00:47:44
4,monje,407,732,0,0,152,0,1,false,enemy,2026-01-14 00:47:44
3,vampiro,354,706,166,166,0,0,2,false,enemy,2026-01-14 00:47:44
12,arqureo,1006,500,0,0,0,1,3,false,enemy,2026-01-14 00:47:44
15,assassin,562,500,0,0,0,0,4,false,enemy,2026-01-14 00:47:44
10,magia,1144,480,0,0,0,1,5,false,enemy,2026-01-14 00:47:44

3,vampiro,542,1042,324,427,75,0,0,false,mate,2026-01-14 00:47:45
4,monje,461,952,0,61,330,0,1,false,mate,2026-01-14 00:47:45
11,guerra,434,958,193,254,182,0,2,false,mate,2026-01-14 00:47:45
1,sonida,450,596,451,94,75,1,3,false,mate,2026-01-14 00:47:45
14,queen,580,658,0,66,125,1,4,false,mate,2026-01-14 00:47:45
8,ghost,1700,624,0,66,104,0,5,false,mate,2026-01-14 00:47:45
13,toad,361,739,0,47,112,1,0,true,enemy,2026-01-14 00:47:45
6,capitan,564,895,80,183,82,1,1,true,enemy,2026-01-14 00:47:45
7,Bosque,750,1524,857,1129,0,0,2,true,enemy,2026-01-14 00:47:45
12,arqureo,1280,344,0,66,0,2,3,true,enemy,2026-01-14 00:47:45
2,sniper,1248,465,0,108,0,2,4,true,enemy,2026-01-14 00:47:45
1,sonida,672,200,540,66,0,0,5,true,enemy,2026-01-14 00:47:45

13,toad,304,869,0,103,186,1,0,true,mate,2026-01-14 00:47:46
6,capitan,355,630,0,0,0,0,1,true,mate,2026-01-14 00:47:46
7,Bosque,586,1303,730,986,0,1,2,true,mate,2026-01-14 00:47:46
12,arqureo,1061,239,0,66,0,2,3,true,mate,2026-01-14 00:47:46
2,sniper,1009,580,0,80,0,2,4,true,mate,2026-01-14 00:47:46
1,sonida,528,162,465,66,0,0,5,true,mate,2026-01-14 00:47:46
6,capitan,300,710,80,80,0,0,0,false,enemy,2026-01-14 00:47:46
11,guerra,462,671,75,75,0,0,1,false,enemy,2026-01-14 00:47:46
7,Bosque,260,982,377,422,0,0,2,false,enemy,2026-01-14 00:47:46
5,spider,619,480,0,0,0,1,3,false,enemy,2026-01-14 00:47:46
8,ghost,1234,500,0,0,0,4,4,false,enemy,2026-01-14 00:47:46
12,arqureo,908,500,0,0,0,0,5,false,enemy,2026-01-14 00:47:46

13,toad,416,981,58,147,266,0,0,true,mate,2026-01-14 00:47:47
6,capitan,355,658,0,28,0,0,1,true,mate,2026-01-14 00:47:47
7,Bosque,790,1032,542,766,0,1,2,true,mate,2026-01-14 00:47:47
12,arqureo,1725,380,0,127,0,3,3,true,mate,2026-01-14 00:47:47
2,sniper,545,561,0,61,0,0,4,true,mate,2026-01-14 00:47:47
1,sonida,682,342,587,141,0,1,5,true,mate,2026-01-14 00:47:47
13,toad,252,765,0,89,96,0,0,false,enemy,2026-01-14 00:47:47
9,pantano,914,1420,912,945,0,3,1,false,enemy,2026-01-14 00:47:47
3,vampiro,329,883,268,343,0,0,2,false,enemy,2026-01-14 00:47:47
1,sonida,360,488,324,61,0,0,3,false,enemy,2026-01-14 00:47:47
5,spider,1411,480,0,33,0,1,4,false,enemy,2026-01-14 00:47:47
15,assassin,723,500,0,33,0,1,5,false,enemy,2026-01-14 00:47:47

13,toad,350,878,58,147,151,0,0,true,mate,2026-01-14 00:47:47
6,capitan,1069,442,240,273,0,1,1,true,mate,2026-01-14 00:47:47
7,Bosque,800,1287,902,1044,0,0,2,true,mate,2026-01-14 00:47:47
12,arqureo,993,533,0,33,0,1,3,true,mate,2026-01-14 00:47:47
2,sniper,1383,202,0,33,0,3,4,true,mate,2026-01-14 00:47:47
1,sonida,432,563,324,103,0,0,5,true,mate,2026-01-14 00:47:47
3,vampiro,502,981,314,314,127,0,0,false,enemy,2026-01-14 00:47:47
13,toad,275,790,0,0,223,0,1,false,enemy,2026-01-14 00:47:47
9,pantano,582,1530,768,768,267,1,2,false,enemy,2026-01-14 00:47:47
10,magia,1224,532,0,0,52,1,3,false,enemy,2026-01-14 00:47:47
15,assassin,694,627,0,0,127,2,4,false,enemy,2026-01-14 00:47:47
14,queen,675,601,0,0,101,0,5,false,enemy,2026-01-14 00:47:47

13,toad,264,876,58,133,163,1,0,true,mate,2026-01-14 00:47:48
6,capitan,355,644,0,14,0,0,1,true,mate,2026-01-14 00:47:48
7,Bosque,680,614,307,379,0,1,2,true,mate,2026-01-14 00:47:48
12,arqureo,1371,408,0,33,0,2,3,true,mate,2026-01-14 00:47:48
2,sniper,926,533,0,33,0,1,4,true,mate,2026-01-14 00:47:48
1,sonida,338,549,277,89,0,1,5,true,mate,2026-01-14 00:47:48
3,vampiro,422,824,284,284,0,0,0,false,enemy,2026-01-14 00:47:48
6,capitan,355,630,0,0,0,0,1,false,enemy,2026-01-14 00:47:48
7,Bosque,260,980,375,420,0,0,2,false,enemy,2026-01-14 00:47:48
2,sniper,576,500,0,0,0,2,3,false,enemy,2026-01-14 00:47:48
8,ghost,1222,500,0,0,0,2,4,false,enemy,2026-01-14 00:47:48
15,assassin,789,500,0,0,0,1,5,false,enemy,2026-01-14 00:47:48

13,toad,350,674,0,61,33,0,0,false,mate,2026-01-14 00:47:49
6,capitan,300,658,0,28,0,0,1,false,mate,2026-01-14 00:47:49
7,Bosque,275,1053,357,484,9,0,2,false,mate,2026-01-14 00:47:49
12,arqureo,1163,570,0,94,0,3,3,false,mate,2026-01-14 00:47:49
2,sniper,447,533,0,33,0,0,4,false,mate,2026-01-14 00:47:49
1,sonida,622,596,427,136,0,0,5,false,mate,2026-01-14 00:47:49
6,capitan,424,785,80,155,0,0,0,true,enemy,2026-01-14 00:47:49
13,toad,600,894,0,164,150,0,1,true,enemy,2026-01-14 00:47:49
3,vampiro,321,978,416,552,0,1,2,true,enemy,2026-01-14 00:47:49
15,assassin,570,500,0,33,0,2,3,true,enemy,2026-01-14 00:47:49
12,arqureo,1497,0,0,66,0,3,4,true,enemy,2026-01-14 00:47:49
1,sonida,672,0,540,66,0,0,5,true,enemy,2026-01-14 00:47:49

6,capitan,495,895,80,169,96,1,0,false,mate,2026-01-14 00:47:50
13,toad,350,949,58,105,264,0,1,false,mate,2026-01-14 00:47:50
3,vampiro,681,954,348,414,0,1,2,false,mate,2026-01-14 00:47:50
15,assassin,680,561,0,61,0,0,3,false,mate,2026-01-14 00:47:50
12,arqureo,672,547,0,47,0,0,4,false,mate,2026-01-14 00:47:50
1,sonida,424,554,404,94,0,0,5,false,mate,2026-01-14 00:47:50
3,vampiro,476,940,304,304,96,0,0,true,enemy,2026-01-14 00:47:50
9,pantano,562,913,384,384,0,1,1,true,enemy,2026-01-14 00:47:50
13,toad,325,646,0,0,66,0,2,true,enemy,2026-01-14 00:47:50
10,magia,1454,57,0,0,0,3,3,true,enemy,2026-01-14 00:47:50
8,ghost,1035,417,0,0,0,2,4,true,enemy,2026-01-14 00:47:50
15,assassin,624,345,0,0,0,3,5,true,enemy,2026-01-14 00:47:50

3,vampiro,351,715,175,175,0,0,0,true,mate,2026-01-14 00:47:50
9,pantano,457,984,480,480,96,2,1,true,mate,2026-01-14 00:47:50
13,toad,504,767,58,58,129,0,2,true,mate,2026-01-14 00:47:50
10,magia,1226,480,0,0,0,0,3,true,mate,2026-01-14 00:47:50
8,ghost,1356,457,0,0,0,7,4,true,mate,2026-01-14 00:47:50
15,assassin,1055,50,0,0,0,4,5,true,mate,2026-01-14 00:47:50
6,capitan,529,875,80,127,131,1,0,false,enemy,2026-01-14 00:47:50
16,shield,347,881,0,47,234,0,1,false,enemy,2026-01-14 00:47:50
13,toad,554,1252,116,149,536,0,2,false,enemy,2026-01-14 00:47:50
14,queen,630,662,0,47,115,1,3,false,enemy,2026-01-14 00:47:50
1,sonida,336,590,296,89,41,0,4,false,enemy,2026-01-14 00:47:50
15,assassin,1057,599,0,33,66,2,5,false,enemy,2026-01-14 00:47:50

3,vampiro,351,704,164,164,0,0,0,true,mate,2026-01-14 00:47:51
9,pantano,880,1125,870,870,0,1,1,true,mate,2026-01-14 00:47:51
13,toad,400,1137,58,58,499,0,2,true,mate,2026-01-14 00:47:51
10,magia,1199,480,0,0,0,1,3,true,mate,2026-01-14 00:47:51
8,ghost,1450,189,0,0,0,5,4,true,mate,2026-01-14 00:47:51
15,assassin,702,500,0,0,0,1,5,true,mate,2026-01-14 00:47:51
16,shield,649,817,0,0,217,1,0,false,enemy,2026-01-14 00:47:51
13,toad,350,1003,58,58,365,0,1,false,enemy,2026-01-14 00:47:51
9,pantano,776,1257,800,800,75,1,2,false,enemy,2026-01-14 00:47:51
14,queen,270,723,0,0,223,0,3,false,enemy,2026-01-14 00:47:51
15,assassin,591,527,0,0,27,1,4,false,enemy,2026-01-14 00:47:51
8,ghost,1499,527,0,0,27,4,5,false,enemy,2026-01-14 00:47:51

3,vampiro,819,779,445,445,0,2,0,true,mate,2026-01-14 00:47:52
9,pantano,365,732,288,288,0,0,1,true,mate,2026-01-14 00:47:52
13,toad,400,676,0,0,96,0,2,true,mate,2026-01-14 00:47:52
10,magia,1600,261,0,0,0,1,3,true,mate,2026-01-14 00:47:52
8,ghost,1015,468,0,0,0,4,4,true,mate,2026-01-14 00:47:52
15,assassin,736,489,0,0,0,3,5,true,mate,2026-01-14 00:47:52
13,toad,350,754,0,0,174,0,0,false,enemy,2026-01-14 00:47:52
3,vampiro,443,923,261,261,122,0,1,false,enemy,2026-01-14 00:47:52
7,Bosque,464,1361,548,612,202,1,2,false,enemy,2026-01-14 00:47:52
10,magia,830,637,0,0,157,0,3,false,enemy,2026-01-14 00:47:52
5,spider,827,558,0,0,78,1,4,false,enemy,2026-01-14 00:47:52
14,queen,491,676,0,0,189,0,5,false,enemy,2026-01-14 00:47:52

3,vampiro,351,700,160,160,0,0,0,false,mate,2026-01-14 00:47:53
9,pantano,452,1152,672,672,0,1,1,false,mate,2026-01-14 00:47:53
13,toad,378,660,0,0,80,0,2,false,mate,2026-01-14 00:47:53
10,magia,1173,480,0,0,0,0,3,false,mate,2026-01-14 00:47:53
8,ghost,1724,500,0,0,0,3,4,false,mate,2026-01-14 00:47:53
15,assassin,901,500,0,0,0,3,5,false,mate,2026-01-14 00:47:53
16,shield,653,847,0,33,214,0,0,true,enemy,2026-01-14 00:47:53
9,pantano,360,817,259,292,75,0,1,true,enemy,2026-01-14 00:47:53
13,toad,760,1365,174,207,650,2,2,true,enemy,2026-01-14 00:47:53
5,spider,1158,628,0,47,101,3,3,true,enemy,2026-01-14 00:47:53
1,sonida,336,778,296,117,201,0,4,true,enemy,2026-01-14 00:47:53
14,queen,725,408,0,33,116,1,5,true,enemy,2026-01-14 00:47:53

16,shield,397,731,0,42,102,0,0,false,mate,2026-01-14 00:47:53
9,pantano,396,1123,438,499,184,1,1,false,mate,2026-01-14 00:47:53
13,toad,693,894,0,80,234,1,2,false,mate,2026-01-14 00:47:53
5,spider,859,863,0,108,275,2,3,false,mate,2026-01-14 00:47:53
1,sonida,440,695,451,94,141,0,4,false,mate,2026-01-14 00:47:53
14,queen,761,721,0,66,155,1,5,false,mate,2026-01-14 00:47:53
6,capitan,284,630,0,0,0,0,0,true,enemy,2026-01-14 00:47:53
13,toad,855,964,58,58,340,1,1,true,enemy,2026-01-14 00:47:53
3,vampiro,563,922,320,320,62,0,2,true,enemy,2026-01-14 00:47:53
5,spider,786,480,0,0,0,0,3,true,enemy,2026-01-14 00:47:53
8,ghost,1655,0,0,0,0,8,4,true,enemy,2026-01-14 00:47:53
15,assassin,935,500,0,0,0,1,5,true,enemy,2026-01-14 00:47:53

6,capitan,501,806,80,80,96,0,0,true,mate,2026-01-14 00:47:54
13,toad,600,901,58,58,318,0,1,true,mate,2026-01-14 00:47:54
3,vampiro,333,807,267,267,0,0,2,true,mate,2026-01-14 00:47:54
5,spider,1111,167,0,0,0,2,3,true,mate,2026-01-14 00:47:54
8,ghost,964,119,0,0,0,5,4,true,mate,2026-01-14 00:47:54
15,assassin,769,479,0,0,0,2,5,true,mate,2026-01-14 00:47:54
7,Bosque,200,706,102,146,0,0,0,false,enemy,2026-01-14 00:47:54
3,vampiro,412,877,276,337,0,0,1,false,enemy,2026-01-14 00:47:54
9,pantano,592,1025,660,726,0,1,2,false,enemy,2026-01-14 00:47:54
5,spider,524,527,0,47,0,1,3,false,enemy,2026-01-14 00:47:54
8,ghost,1023,561,0,61,0,1,4,false,enemy,2026-01-14 00:47:54
1,sonida,528,582,385,122,0,0,5,false,enemy,2026-01-14 00:47:54

6,capitan,664,710,80,80,0,1,0,false,mate,2026-01-14 00:47:55
13,toad,300,768,58,58,130,0,1,false,mate,2026-01-14 00:47:55
3,vampiro,354,704,164,164,0,0,2,false,mate,2026-01-14 00:47:55
5,spider,885,480,0,0,0,2,3,false,mate,2026-01-14 00:47:55
8,ghost,1196,500,0,0,0,3,4,false,mate,2026-01-14 00:47:55
15,assassin,412,500,0,0,0,1,5,false,mate,2026-01-14 00:47:55
9,pantano,254,922,384,384,0,2,0,true,enemy,2026-01-14 00:47:55
7,Bosque,302,960,358,400,0,0,1,true,enemy,2026-01-14 00:47:55
11,guerra,828,750,173,173,0,2,2,true,enemy,2026-01-14 00:47:55
15,assassin,363,500,0,0,0,1,3,true,enemy,2026-01-14 00:47:55
2,sniper,1010,500,0,0,0,1,4,true,enemy,2026-01-14 00:47:55
8,ghost,907,181,0,0,0,3,5,true,enemy,2026-01-14 00:47:55

9,pantano,379,860,384,384,0,0,0,false,mate,2026-01-14 00:47:56
7,Bosque,210,705,131,145,0,0,1,false,mate,2026-01-14 00:47:56
11,guerra,833,718,183,183,0,1,2,false,mate,2026-01-14 00:47:56
15,assassin,438,500,0,0,0,0,3,false,mate,2026-01-14 00:47:56
2,sniper,865,500,0,0,0,2,4,false,mate,2026-01-14 00:47:56
8,ghost,1402,500,0,0,0,4,5,false,mate,2026-01-14 00:47:56
6,capitan,665,922,160,160,132,3,0,true,enemy,2026-01-14 00:47:56
13,toad,300,712,0,0,137,0,1,true,enemy,2026-01-14 00:47:56
3,vampiro,354,865,171,171,161,0,2,true,enemy,2026-01-14 00:47:56
10,magia,1259,519,0,0,39,0,3,true,enemy,2026-01-14 00:47:56
14,queen,743,535,0,0,116,3,4,true,enemy,2026-01-14 00:47:56
15,assassin,462,562,0,0,62,0,5,true,enemy,2026-01-14 00:47:56

6,capitan,367,764,80,80,67,0,0,false,mate,2026-01-14 00:47:56
13,toad,585,1003,58,58,365,1,1,false,mate,2026-01-14 00:47:56
3,vampiro,516,1052,302,302,210,0,2,false,mate,2026-01-14 00:47:56
10,magia,1741,593,0,0,113,1,3,false,mate,2026-01-14 00:47:56
14,queen,694,601,0,0,101,1,4,false,mate,2026-01-14 00:47:56
15,assassin,609,500,0,0,0,1,5,false,mate,2026-01-14 00:47:56
9,pantano,762,1340,768,801,0,0,0,true,enemy,2026-01-14 00:47:56
7,Bosque,252,1080,374,520,0,0,1,true,enemy,2026-01-14 00:47:56
11,guerra,1309,739,422,455,0,5,2,true,enemy,2026-01-14 00:47:56
1,sonida,360,549,310,89,0,0,3,true,enemy,2026-01-14 00:47:56
2,sniper,624,533,0,33,0,1,4,true,enemy,2026-01-14 00:47:56
5,spider,1219,271,0,33,0,0,5,true,enemy,2026-01-14 00:47:56

9,pantano,648,1069,576,609,0,0,0,false,mate,2026-01-14 00:47:57
7,Bosque,250,744,92,184,0,0,1,false,mate,2026-01-14 00:47:57
11,guerra,468,856,218,321,0,0,2,false,mate,2026-01-14 00:47:57
1,sonida,576,521,399,94,0,0,3,false,mate,2026-01-14 00:47:57
