index,name,造成伤害,承受伤害,造成治疗,收到治疗,有效护盾,击杀数,位置,胜利,描述,时间戳
7,Bosque,420,966,376,406,0,0,0,false,enemy,2025-12-28 16:15:26
11,guerra,381,752,106,172,0,0,1,false,enemy,2025-12-28 16:15:26
6,capitan,381,672,0,42,0,0,2,false,enemy,2025-12-28 16:15:26
1,sonida,386,538,276,78,0,1,3,false,enemy,2025-12-28 16:15:26
5,spider,801,490,0,30,0,2,4,false,enemy,2025-12-28 16:15:26
12,arqureo,798,530,0,30,0,0,5,false,enemy,2025-12-28 16:15:26

4,monje,383,630,0,0,80,0,0,true,mate,2025-12-28 16:15:27
6,capitan,447,630,0,0,0,0,1,true,mate,2025-12-28 16:15:27
3,vampiro,547,811,291,291,0,0,2,true,mate,2025-12-28 16:15:27
10,magia,1092,480,0,0,0,0,3,true,mate,2025-12-28 16:15:27
8,ghost,1042,418,0,0,0,5,4,true,mate,2025-12-28 16:15:27
12,arqureo,1062,0,0,0,0,3,5,true,mate,2025-12-28 16:15:27
7,Bosque,504,1255,641,695,0,0,0,false,enemy,2025-12-28 16:15:27
9,pantano,277,850,295,325,0,2,1,false,enemy,2025-12-28 16:15:27
13,toad,288,742,0,66,96,0,2,false,enemy,2025-12-28 16:15:27
5,spider,634,526,0,66,0,0,3,false,enemy,2025-12-28 16:15:27
2,sniper,876,530,0,30,0,3,4,false,enemy,2025-12-28 16:15:27
1,sonida,400,490,276,30,0,0,5,false,enemy,2025-12-28 16:15:27

4,monje,423,640,0,0,90,1,0,true,mate,2025-12-28 16:15:28
13,toad,288,676,0,0,96,0,1,true,mate,2025-12-28 16:15:28
3,vampiro,525,762,242,242,0,0,2,true,mate,2025-12-28 16:15:28
12,arqureo,932,114,0,0,0,2,3,true,mate,2025-12-28 16:15:28
10,magia,1113,228,0,0,0,0,4,true,mate,2025-12-28 16:15:28
2,sniper,810,320,0,0,0,3,5,true,mate,2025-12-28 16:15:28
11,guerra,289,640,0,60,0,0,0,false,enemy,2025-12-28 16:15:28
7,Bosque,378,928,338,368,0,0,1,false,enemy,2025-12-28 16:15:28
9,pantano,554,994,429,459,0,1,2,false,enemy,2025-12-28 16:15:28
1,sonida,317,502,234,42,0,1,3,false,enemy,2025-12-28 16:15:28
5,spider,512,502,0,42,0,0,4,false,enemy,2025-12-28 16:15:28
8,ghost,823,525,0,30,0,1,5,false,enemy,2025-12-28 16:15:28

4,monje,383,630,0,0,70,0,0,true,mate,2025-12-28 16:15:29
11,guerra,508,685,105,105,0,0,1,true,mate,2025-12-28 16:15:29
13,toad,354,580,0,0,0,0,2,true,mate,2025-12-28 16:15:29
12,arqureo,932,242,0,0,0,1,3,true,mate,2025-12-28 16:15:29
10,magia,1029,66,0,0,0,2,4,true,mate,2025-12-28 16:15:29
2,sniper,639,300,0,0,0,3,5,true,mate,2025-12-28 16:15:29
3,vampiro,250,639,71,119,0,0,0,false,enemy,2025-12-28 16:15:29
6,capitan,315,630,0,0,0,0,1,false,enemy,2025-12-28 16:15:29
7,Bosque,381,1030,404,470,0,1,2,false,enemy,2025-12-28 16:15:29
5,spider,556,502,0,42,0,1,3,false,enemy,2025-12-28 16:15:29
8,ghost,634,542,0,42,0,3,4,false,enemy,2025-12-28 16:15:29
1,sonida,500,502,240,42,0,0,5,false,enemy,2025-12-28 16:15:29

6,capitan,381,732,0,102,0,0,0,true,mate,2025-12-28 16:15:30
11,guerra,486,707,97,127,0,0,1,true,mate,2025-12-28 16:15:30
4,monje,791,667,0,96,100,1,2,true,mate,2025-12-28 16:15:30
2,sniper,923,493,0,84,0,4,3,true,mate,2025-12-28 16:15:30
1,sonida,500,395,432,60,0,0,4,true,mate,2025-12-28 16:15:30
5,spider,740,449,0,60,0,1,5,true,mate,2025-12-28 16:15:30
3,vampiro,387,747,227,227,0,0,0,false,enemy,2025-12-28 16:15:30
7,Bosque,256,904,344,344,0,1,1,false,enemy,2025-12-28 16:15:30
13,toad,240,580,0,0,0,0,2,false,enemy,2025-12-28 16:15:30
12,arqureo,713,500,0,0,0,0,3,false,enemy,2025-12-28 16:15:30
8,ghost,1002,500,0,0,0,1,4,false,enemy,2025-12-28 16:15:30
10,magia,845,480,0,0,0,0,5,false,enemy,2025-12-28 16:15:30

3,vampiro,384,814,204,294,0,1,0,true,mate,2025-12-28 16:15:31
7,Bosque,504,1155,523,595,0,0,1,true,mate,2025-12-28 16:15:31
6,capitan,525,696,0,66,0,1,2,true,mate,2025-12-28 16:15:31
8,ghost,791,512,0,42,0,1,3,true,mate,2025-12-28 16:15:31
1,sonida,670,473,438,96,0,2,4,true,mate,2025-12-28 16:15:31
5,spider,864,532,0,72,0,1,5,true,mate,2025-12-28 16:15:31
11,guerra,507,682,102,102,0,0,0,false,enemy,2025-12-28 16:15:31
9,pantano,439,878,362,362,0,0,1,false,enemy,2025-12-28 16:15:31
13,toad,240,580,0,0,0,0,2,false,enemy,2025-12-28 16:15:31
12,arqureo,1389,500,0,0,0,2,3,false,enemy,2025-12-28 16:15:31
2,sniper,815,500,0,0,0,3,4,false,enemy,2025-12-28 16:15:31
10,magia,792,480,0,0,0,0,5,false,enemy,2025-12-28 16:15:31

11,guerra,363,683,103,103,0,0,0,false,mate,2025-12-28 16:15:32
6,capitan,381,630,0,0,0,0,1,false,mate,2025-12-28 16:15:32
4,monje,427,650,0,0,90,1,2,false,mate,2025-12-28 16:15:32
2,sniper,644,500,0,0,0,2,3,false,mate,2025-12-28 16:15:32
10,magia,917,480,0,0,0,1,4,false,mate,2025-12-28 16:15:32
5,spider,1012,460,0,0,0,1,5,false,mate,2025-12-28 16:15:32
9,pantano,542,1072,496,538,0,0,0,true,enemy,2025-12-28 16:15:32
3,vampiro,412,817,243,297,0,0,1,true,enemy,2025-12-28 16:15:32
7,Bosque,210,703,107,143,0,0,2,true,enemy,2025-12-28 16:15:32
12,arqureo,1144,120,0,30,0,3,3,true,enemy,2025-12-28 16:15:32
8,ghost,745,530,0,30,0,4,4,true,enemy,2025-12-28 16:15:32
1,sonida,350,502,234,42,0,0,5,true,enemy,2025-12-28 16:15:32

6,capitan,447,726,0,0,96,0,0,true,mate,2025-12-28 16:15:33
13,toad,384,580,0,0,0,0,1,true,mate,2025-12-28 16:15:33
4,monje,491,660,0,0,110,0,2,true,mate,2025-12-28 16:15:33
12,arqureo,990,174,0,0,0,2,3,true,mate,2025-12-28 16:15:33
8,ghost,799,500,0,0,0,3,4,true,mate,2025-12-28 16:15:33
5,spider,785,174,0,0,0,3,5,true,mate,2025-12-28 16:15:33
3,vampiro,412,866,256,346,0,0,0,false,enemy,2025-12-28 16:15:33
9,pantano,334,844,315,345,0,0,1,false,enemy,2025-12-28 16:15:33
7,Bosque,210,670,110,110,0,0,2,false,enemy,2025-12-28 16:15:33
2,sniper,496,500,0,30,0,2,3,false,enemy,2025-12-28 16:15:33
10,magia,1139,502,0,30,0,2,4,false,enemy,2025-12-28 16:15:33
1,sonida,350,514,234,54,0,0,5,false,enemy,2025-12-28 16:15:33

9,pantano,464,831,295,349,0,0,0,true,mate,2025-12-28 16:15:34
7,Bosque,210,689,93,129,0,0,1,true,mate,2025-12-28 16:15:34
11,guerra,553,744,98,164,0,2,2,true,mate,2025-12-28 16:15:34
10,magia,1079,417,0,84,0,2,3,true,mate,2025-12-28 16:15:34
2,sniper,540,512,0,42,0,2,4,true,mate,2025-12-28 16:15:34
1,sonida,500,66,342,60,0,0,5,true,mate,2025-12-28 16:15:34
4,monje,496,660,0,0,110,1,0,false,enemy,2025-12-28 16:15:34
6,capitan,381,630,0,0,0,0,1,false,enemy,2025-12-28 16:15:34
3,vampiro,230,586,66,66,0,0,2,false,enemy,2025-12-28 16:15:34
12,arqureo,543,500,0,0,0,0,3,false,enemy,2025-12-28 16:15:34
5,spider,875,460,0,0,0,2,4,false,enemy,2025-12-28 16:15:34
8,ghost,734,500,0,0,0,1,5,false,enemy,2025-12-28 16:15:34

6,capitan,688,816,0,90,96,1,0,false,mate,2025-12-28 16:15:36
13,toad,432,634,0,54,0,0,1,false,mate,2025-12-28 16:15:36
7,Bosque,294,855,253,295,0,0,2,false,mate,2025-12-28 16:15:36
5,spider,1094,490,0,30,0,2,3,false,mate,2025-12-28 16:15:36
12,arqureo,543,554,0,54,0,0,4,false,mate,2025-12-28 16:15:36
1,sonida,454,490,300,30,0,1,5,false,mate,2025-12-28 16:15:36
11,guerra,231,580,0,0,0,0,0,true,enemy,2025-12-28 16:15:36
9,pantano,493,833,295,295,0,1,1,true,enemy,2025-12-28 16:15:36
3,vampiro,536,816,296,296,0,0,2,true,enemy,2025-12-28 16:15:36
2,sniper,438,500,0,0,0,1,3,true,enemy,2025-12-28 16:15:36
10,magia,1166,480,0,0,0,2,4,true,enemy,2025-12-28 16:15:36
8,ghost,1109,313,0,0,0,4,5,true,enemy,2025-12-28 16:15:36

3,vampiro,500,760,240,240,0,0,0,true,mate,2025-12-28 16:15:37
7,Bosque,210,809,249,249,0,0,1,true,mate,2025-12-28 16:15:37
9,pantano,328,787,295,295,0,1,2,true,mate,2025-12-28 16:15:37
10,magia,1311,480,0,0,0,1,3,true,mate,2025-12-28 16:15:37
5,spider,759,292,0,0,0,2,4,true,mate,2025-12-28 16:15:37
12,arqureo,808,310,0,0,0,3,5,true,mate,2025-12-28 16:15:37
13,toad,480,753,0,78,96,0,0,false,enemy,2025-12-28 16:15:37
4,monje,435,718,0,78,90,0,1,false,enemy,2025-12-28 16:15:37
6,capitan,381,660,0,30,0,0,2,false,enemy,2025-12-28 16:15:37
8,ghost,792,542,0,42,0,1,3,false,enemy,2025-12-28 16:15:37
2,sniper,831,530,0,30,0,3,4,false,enemy,2025-12-28 16:15:37
1,sonida,500,502,300,42,0,0,5,false,enemy,2025-12-28 16:15:37

11,guerra,420,756,98,176,0,1,0,true,mate,2025-12-28 16:15:38
6,capitan,645,696,0,66,0,0,1,true,mate,2025-12-28 16:15:38
13,toad,288,718,0,42,96,0,2,true,mate,2025-12-28 16:15:38
12,arqureo,858,188,0,60,0,2,3,true,mate,2025-12-28 16:15:38
5,spider,732,380,0,84,0,2,4,true,mate,2025-12-28 16:15:38
1,sonida,482,220,390,60,0,1,5,true,mate,2025-12-28 16:15:38
3,vampiro,250,593,73,73,0,0,0,false,enemy,2025-12-28 16:15:38
7,Bosque,210,682,122,122,0,0,1,false,enemy,2025-12-28 16:15:38
4,monje,466,660,0,0,110,1,2,false,enemy,2025-12-28 16:15:38
8,ghost,710,500,0,0,0,0,3,false,enemy,2025-12-28 16:15:38
10,magia,827,480,0,0,0,0,4,false,enemy,2025-12-28 16:15:38
2,sniper,667,500,0,0,0,2,5,false,enemy,2025-12-28 16:15:38

6,capitan,417,672,0,42,0,1,0,false,mate,2025-12-28 16:15:38
3,vampiro,400,814,204,294,0,0,1,false,mate,2025-12-28 16:15:38
4,monje,435,682,0,42,80,0,2,false,mate,2025-12-28 16:15:38
5,spider,644,472,0,42,0,0,3,false,mate,2025-12-28 16:15:38
10,magia,948,514,0,42,0,0,4,false,mate,2025-12-28 16:15:38
1,sonida,500,532,330,72,0,0,5,false,mate,2025-12-28 16:15:38
13,toad,240,649,0,0,96,0,0,true,enemy,2025-12-28 16:15:38
11,guerra,795,625,200,200,0,0,1,true,enemy,2025-12-28 16:15:38
9,pantano,383,828,295,295,0,2,2,true,enemy,2025-12-28 16:15:38
8,ghost,698,423,0,0,0,3,3,true,enemy,2025-12-28 16:15:38
12,arqureo,928,375,0,0,0,1,4,true,enemy,2025-12-28 16:15:38
2,sniper,648,287,0,0,0,3,5,true,enemy,2025-12-28 16:15:38

13,toad,322,676,0,0,96,1,0,false,mate,2025-12-28 16:15:40
3,vampiro,250,581,61,61,0,0,1,false,mate,2025-12-28 16:15:40
7,Bosque,294,889,329,329,0,0,2,false,mate,2025-12-28 16:15:40
2,sniper,935,500,0,0,0,1,3,false,mate,2025-12-28 16:15:40
12,arqureo,543,500,0,0,0,0,4,false,mate,2025-12-28 16:15:40
10,magia,1311,480,0,0,0,2,5,false,mate,2025-12-28 16:15:40
4,monje,383,730,0,90,80,0,0,true,enemy,2025-12-28 16:15:40
9,pantano,486,879,295,337,0,1,1,true,enemy,2025-12-28 16:15:40
6,capitan,463,672,0,42,0,1,2,true,enemy,2025-12-28 16:15:40
1,sonida,576,514,384,84,0,1,3,true,enemy,2025-12-28 16:15:40
5,spider,1101,316,0,60,0,4,4,true,enemy,2025-12-28 16:15:40
8,ghost,788,566,0,66,0,0,5,true,enemy,2025-12-28 16:15:40

6,capitan,315,630,0,0,0,0,0,false,mate,2025-12-28 16:15:41
4,monje,399,640,0,0,90,0,1,false,mate,2025-12-28 16:15:41
13,toad,288,580,0,0,0,0,2,false,mate,2025-12-28 16:15:41
10,magia,1020,480,0,0,0,0,3,false,mate,2025-12-28 16:15:41
2,sniper,757,500,0,0,0,3,4,false,mate,2025-12-28 16:15:41
8,ghost,1024,500,0,0,0,0,5,false,mate,2025-12-28 16:15:41
9,pantano,512,811,657,729,0,1,0,true,enemy,2025-12-28 16:15:41
11,guerra,375,734,106,154,0,0,1,true,enemy,2025-12-28 16:15:41
7,Bosque,336,932,318,372,0,0,2,true,enemy,2025-12-28 16:15:41
5,spider,745,526,0,66,0,2,3,true,enemy,2025-12-28 16:15:41
1,sonida,525,224,384,60,0,1,4,true,enemy,2025-12-28 16:15:41
12,arqureo,994,576,0,84,0,2,5,true,enemy,2025-12-28 16:15:41

3,vampiro,250,584,64,64,0,0,0,false,mate,2025-12-28 16:15:42
13,toad,303,580,0,0,0,1,1,false,mate,2025-12-28 16:15:42
7,Bosque,462,1204,548,548,96,0,2,false,mate,2025-12-28 16:15:42
8,ghost,656,500,0,0,0,1,3,false,mate,2025-12-28 16:15:42
12,arqureo,964,500,0,0,0,1,4,false,mate,2025-12-28 16:15:42
2,sniper,859,500,0,0,0,1,5,false,mate,2025-12-28 16:15:42
11,guerra,491,756,98,176,0,2,0,true,enemy,2025-12-28 16:15:42
9,pantano,476,870,295,349,0,0,1,true,enemy,2025-12-28 16:15:42
4,monje,383,694,0,54,80,0,2,true,enemy,2025-12-28 16:15:42
5,spider,846,240,0,30,0,2,3,true,enemy,2025-12-28 16:15:42
1,sonida,500,506,300,54,0,0,4,true,enemy,2025-12-28 16:15:42
10,magia,1296,428,0,30,0,2,5,true,enemy,2025-12-28 16:15:42

4,monje,383,730,0,90,80,0,0,true,mate,2025-12-28 16:15:43
6,capitan,645,660,0,30,0,0,1,true,mate,2025-12-28 16:15:43
11,guerra,575,749,103,169,0,0,2,true,mate,2025-12-28 16:15:43
12,arqureo,966,500,0,30,0,2,3,true,mate,2025-12-28 16:15:43
1,sonida,450,502,288,42,0,0,4,true,mate,2025-12-28 16:15:43
8,ghost,774,143,0,30,0,4,5,true,mate,2025-12-28 16:15:43
13,toad,288,676,0,0,96,0,0,false,enemy,2025-12-28 16:15:43
9,pantano,382,966,409,409,0,1,1,false,enemy,2025-12-28 16:15:43
3,vampiro,250,580,60,60,0,0,2,false,enemy,2025-12-28 16:15:43
5,spider,644,460,0,0,0,0,3,false,enemy,2025-12-28 16:15:43
10,magia,1226,480,0,0,0,2,4,false,enemy,2025-12-28 16:15:43
2,sniper,531,500,0,0,0,3,5,false,enemy,2025-12-28 16:15:43

9,pantano,455,785,295,295,0,2,0,true,mate,2025-12-28 16:15:44
3,vampiro,400,726,206,206,0,0,1,true,mate,2025-12-28 16:15:44
7,Bosque,266,911,351,351,0,0,2,true,mate,2025-12-28 16:15:44
10,magia,1163,96,0,0,0,1,3,true,mate,2025-12-28 16:15:44
8,ghost,847,275,0,0,0,3,4,true,mate,2025-12-28 16:15:44
5,spider,705,100,0,0,0,2,5,true,mate,2025-12-28 16:15:44
13,toad,384,610,0,30,0,0,0,false,enemy,2025-12-28 16:15:44
11,guerra,511,724,102,144,0,0,1,false,enemy,2025-12-28 16:15:44
6,capitan,381,785,0,78,77,0,2,false,enemy,2025-12-28 16:15:44
12,arqureo,480,554,0,54,0,0,3,false,enemy,2025-12-28 16:15:44
2,sniper,637,530,0,30,0,2,4,false,enemy,2025-12-28 16:15:44
1,sonida,500,526,300,66,0,1,5,false,enemy,2025-12-28 16:15:44

3,vampiro,375,766,168,246,0,0,0,true,mate,2025-12-28 16:15:45
6,capitan,514,684,0,54,0,1,1,true,mate,2025-12-28 16:15:45
7,Bosque,561,1122,588,696,0,1,2,true,mate,2025-12-28 16:15:45
12,arqureo,926,572,0,72,0,1,3,true,mate,2025-12-28 16:15:45
5,spider,702,526,0,66,0,1,4,true,mate,2025-12-28 16:15:45
1,sonida,632,194,438,60,0,2,5,true,mate,2025-12-28 16:15:45
4,monje,435,742,0,0,182,0,0,false,enemy,2025-12-28 16:15:45
9,pantano,258,761,228,228,0,0,1,false,enemy,2025-12-28 16:15:45
13,toad,354,580,0,0,0,0,2,false,enemy,2025-12-28 16:15:45
8,ghost,1062,500,0,0,0,0,3,false,enemy,2025-12-28 16:15:45
10,magia,879,480,0,0,0,0,4,false,enemy,2025-12-28 16:15:45
2,sniper,876,500,0,0,0,4,5,false,enemy,2025-12-28 16:15:45

7,Bosque,336,988,338,428,0,0,0,false,mate,2025-12-28 16:15:46
6,capitan,388,684,0,54,0,1,1,false,mate,2025-12-28 16:15:46
11,guerra,442,716,106,136,0,0,2,false,mate,2025-12-28 16:15:46
8,ghost,1016,564,0,72,0,3,3,false,mate,2025-12-28 16:15:46
1,sonida,706,572,450,150,0,1,4,false,mate,2025-12-28 16:15:46
10,magia,971,526,0,54,0,1,5,false,mate,2025-12-28 16:15:46
9,pantano,350,848,362,362,0,1,0,true,enemy,2025-12-28 16:15:46
3,vampiro,376,772,252,252,0,0,1,true,enemy,2025-12-28 16:15:46
13,toad,373,676,0,0,96,1,2,true,enemy,2025-12-28 16:15:46
5,spider,1215,414,0,0,0,2,3,true,enemy,2025-12-28 16:15:46
2,sniper,860,500,0,0,0,1,4,true,enemy,2025-12-28 16:15:46
12,arqureo,880,500,0,0,0,2,5,true,enemy,2025-12-28 16:15:46

9,pantano,346,812,362,362,0,1,0,true,mate,2025-12-28 16:15:47
7,Bosque,252,873,313,313,0,0,1,true,mate,2025-12-28 16:15:47
11,guerra,369,685,105,105,0,0,2,true,mate,2025-12-28 16:15:47
2,sniper,758,298,0,0,0,5,3,true,mate,2025-12-28 16:15:47
5,spider,944,382,0,0,0,1,4,true,mate,2025-12-28 16:15:47
10,magia,1046,398,0,0,0,0,5,true,mate,2025-12-28 16:15:47
13,toad,432,634,0,54,0,0,0,false,enemy,2025-12-28 16:15:47
4,monje,383,678,0,48,80,0,1,false,enemy,2025-12-28 16:15:47
6,capitan,447,672,0,42,0,0,2,false,enemy,2025-12-28 16:15:47
8,ghost,986,530,0,30,0,3,3,false,enemy,2025-12-28 16:15:47
12,arqureo,718,542,0,42,0,1,4,false,enemy,2025-12-28 16:15:47
1,sonida,482,514,270,54,0,1,5,false,enemy,2025-12-28 16:15:47

9,pantano,310,807,315,357,0,0,0,false,mate,2025-12-28 16:15:49
3,vampiro,425,818,196,298,0,0,1,false,mate,2025-12-28 16:15:49
13,toad,480,730,0,54,96,0,2,false,mate,2025-12-28 16:15:49
5,spider,1078,460,0,30,0,1,3,false,mate,2025-12-28 16:15:49
1,sonida,449,482,288,30,0,1,4,false,mate,2025-12-28 16:15:49
2,sniper,826,530,0,30,0,3,5,false,mate,2025-12-28 16:15:49
11,guerra,290,580,0,0,0,0,0,true,enemy,2025-12-28 16:15:49
7,Bosque,343,956,396,396,0,0,1,true,enemy,2025-12-28 16:15:49
4,monje,383,630,0,0,80,0,2,true,enemy,2025-12-28 16:15:49
8,ghost,763,500,0,0,0,3,3,true,enemy,2025-12-28 16:15:49
12,arqureo,1141,412,0,0,0,4,4,true,enemy,2025-12-28 16:15:49
10,magia,1072,480,0,0,0,0,5,true,enemy,2025-12-28 16:15:49

11,guerra,541,702,92,122,0,0,0,false,mate,2025-12-28 16:15:50
4,monje,487,738,0,78,100,0,1,false,mate,2025-12-28 16:15:50
6,capitan,315,684,0,54,0,0,2,false,mate,2025-12-28 16:15:50
1,sonida,470,526,300,66,0,1,3,false,mate,2025-12-28 16:15:50
8,ghost,893,500,0,30,0,2,4,false,mate,2025-12-28 16:15:50
12,arqureo,543,542,0,42,0,0,5,false,mate,2025-12-28 16:15:50
13,toad,311,676,0,0,96,0,0,true,enemy,2025-12-28 16:15:50
7,Bosque,378,1032,472,472,0,0,1,true,enemy,2025-12-28 16:15:50
9,pantano,498,863,295,295,0,1,2,true,enemy,2025-12-28 16:15:50
10,magia,1065,287,0,0,0,1,3,true,enemy,2025-12-28 16:15:50
2,sniper,741,128,0,0,0,3,4,true,enemy,2025-12-28 16:15:50
5,spider,745,151,0,0,0,2,5,true,enemy,2025-12-28 16:15:50

7,Bosque,382,1015,643,643,0,0,0,true,mate,2025-12-28 16:15:51
3,vampiro,250,581,61,61,0,0,1,true,mate,2025-12-28 16:15:51
13,toad,528,590,0,0,96,0,2,true,mate,2025-12-28 16:15:51
2,sniper,839,68,0,0,0,4,3,true,mate,2025-12-28 16:15:51
5,spider,770,460,0,0,0,1,4,true,mate,2025-12-28 16:15:51
8,ghost,671,356,0,0,0,1,5,true,mate,2025-12-28 16:15:51
6,capitan,447,696,0,66,0,0,0,false,enemy,2025-12-28 16:15:51
11,guerra,296,616,0,36,0,0,1,false,enemy,2025-12-28 16:15:51
4,monje,383,612,0,12,50,0,2,false,enemy,2025-12-28 16:15:51
1,sonida,500,502,270,72,0,0,3,false,enemy,2025-12-28 16:15:51
12,arqureo,677,512,0,42,0,2,4,false,enemy,2025-12-28 16:15:51
10,magia,916,492,0,42,0,0,5,false,enemy,2025-12-28 16:15:51

13,toad,240,610,0,30,0,0,0,false,mate,2025-12-28 16:15:52
3,vampiro,500,944,272,362,62,0,1,false,mate,2025-12-28 16:15:52
11,guerra,413,719,97,139,0,0,2,false,mate,2025-12-28 16:15:52
5,spider,583,514,0,54,0,1,3,false,mate,2025-12-28 16:15:52
1,sonida,505,532,342,72,0,1,4,false,mate,2025-12-28 16:15:52
12,arqureo,798,554,0,54,0,0,5,false,mate,2025-12-28 16:15:52
4,monje,383,640,0,0,80,0,0,true,enemy,2025-12-28 16:15:52
6,capitan,412,630,0,0,0,0,1,true,enemy,2025-12-28 16:15:52
9,pantano,424,877,342,342,0,1,2,true,enemy,2025-12-28 16:15:52
10,magia,1163,233,0,0,0,2,3,true,enemy,2025-12-28 16:15:52
2,sniper,876,275,0,0,0,3,4,true,enemy,2025-12-28 16:15:52
8,ghost,764,406,0,0,0,1,5,true,enemy,2025-12-28 16:15:52

13,toad,288,580,0,0,0,0,0,false,mate,2025-12-28 16:15:53
11,guerra,621,766,99,99,87,1,1,false,mate,2025-12-28 16:15:53
9,pantano,353,787,295,295,0,1,2,false,mate,2025-12-28 16:15:53
12,arqureo,596,500,0,0,0,1,3,false,mate,2025-12-28 16:15:53
8,ghost,1044,500,0,0,0,0,4,false,mate,2025-12-28 16:15:53
5,spider,770,460,0,0,0,1,5,false,mate,2025-12-28 16:15:53
3,vampiro,500,877,267,357,0,0,0,true,enemy,2025-12-28 16:15:53
7,Bosque,294,913,311,353,0,0,1,true,enemy,2025-12-28 16:15:53
6,capitan,315,672,0,42,0,0,2,true,enemy,2025-12-28 16:15:53
10,magia,1256,185,0,60,0,2,3,true,enemy,2025-12-28 16:15:53
2,sniper,801,456,0,60,0,3,4,true,enemy,2025-12-28 16:15:53
1,sonida,550,549,414,120,0,0,5,true,enemy,2025-12-28 16:15:53

6,capitan,353,630,0,0,0,0,0,false,mate,2025-12-28 16:15:54
11,guerra,278,580,0,0,0,0,1,false,mate,2025-12-28 16:15:54
9,pantano,258,685,228,228,0,0,2,false,mate,2025-12-28 16:15:54
8,ghost,843,500,0,0,0,2,3,false,mate,2025-12-28 16:15:54
12,arqureo,982,500,0,0,0,1,4,false,mate,2025-12-28 16:15:54
10,magia,837,480,0,0,0,1,5,false,mate,2025-12-28 16:15:54
13,toad,240,610,0,30,0,0,0,true,enemy,2025-12-28 16:15:54
4,monje,383,718,0,78,80,0,1,true,enemy,2025-12-28 16:15:54
3,vampiro,712,741,304,376,0,0,2,true,enemy,2025-12-28 16:15:54
1,sonida,575,428,444,84,0,0,3,true,enemy,2025-12-28 16:15:54
2,sniper,534,542,0,72,0,4,4,true,enemy,2025-12-28 16:15:54
5,spider,931,428,0,108,0,2,5,true,enemy,2025-12-28 16:15:54

11,guerra,281,628,0,48,0,0,0,false,mate,2025-12-28 16:15:55
4,monje,435,670,0,30,90,0,1,false,mate,2025-12-28 16:15:55
3,vampiro,525,843,245,323,0,0,2,false,mate,2025-12-28 16:15:55
5,spider,753,502,0,42,0,1,3,false,mate,2025-12-28 16:15:55
8,ghost,795,530,0,30,0,3,4,false,mate,2025-12-28 16:15:55
1,sonida,500,532,300,72,0,0,5,false,mate,2025-12-28 16:15:55
6,capitan,315,630,0,0,0,0,0,true,enemy,2025-12-28 16:15:55
13,toad,280,676,0,0,96,1,1,true,enemy,2025-12-28 16:15:55
9,pantano,430,894,362,362,0,1,2,true,enemy,2025-12-28 16:15:55
12,arqureo,937,495,0,0,0,1,3,true,enemy,2025-12-28 16:15:55
10,magia,1007,311,0,0,0,1,4,true,enemy,2025-12-28 16:15:55
2,sniper,749,191,0,0,0,3,5,true,enemy,2025-12-28 16:15:55

4,monje,380,682,0,42,80,1,0,true,mate,2025-12-28 16:15:55
7,Bosque,294,898,296,338,0,0,1,true,mate,2025-12-28 16:15:55
11,guerra,710,747,202,358,0,2,2,true,mate,2025-12-28 16:15:55
1,sonida,500,306,420,60,0,0,3,true,mate,2025-12-28 16:15:55
5,spider,817,177,0,60,0,1,4,true,mate,2025-12-28 16:15:55
10,magia,953,66,0,60,0,1,5,true,mate,2025-12-28 16:15:55
6,capitan,287,630,0,0,0,0,0,false,enemy,2025-12-28 16:15:55
9,pantano,292,719,228,228,0,1,1,false,enemy,2025-12-28 16:15:55
13,toad,336,676,0,0,96,0,2,false,enemy,2025-12-28 16:15:55
8,ghost,791,500,0,0,0,3,3,false,enemy,2025-12-28 16:15:55
12,arqureo,606,500,0,0,0,0,4,false,enemy,2025-12-28 16:15:55
2,sniper,598,500,0,0,0,1,5,false,enemy,2025-12-28 16:15:55

7,Bosque,462,1167,554,608,0,0,0,false,mate,2025-12-28 16:15:57
9,pantano,414,893,389,401,0,0,1,false,mate,2025-12-28 16:15:57
6,capitan,315,654,0,24,0,0,2,false,mate,2025-12-28 16:15:57
2,sniper,884,542,0,42,0,3,3,false,mate,2025-12-28 16:15:57
8,ghost,896,530,0,30,0,0,4,false,mate,2025-12-28 16:15:57
1,sonida,383,514,216,54,0,1,5,false,mate,2025-12-28 16:15:57
3,vampiro,535,802,282,282,0,1,0,true,enemy,2025-12-28 16:15:57
4,monje,383,580,0,0,30,0,1,true,enemy,2025-12-28 16:15:57
11,guerra,418,685,105,105,0,0,2,true,enemy,2025-12-28 16:15:57
10,magia,1390,328,0,0,0,2,3,true,enemy,2025-12-28 16:15:57
12,arqureo,730,500,0,0,0,1,4,true,enemy,2025-12-28 16:15:57
5,spider,844,449,0,0,0,2,5,true,enemy,2025-12-28 16:15:57

7,Bosque,462,944,567,699,0,0,0,true,mate,2025-12-28 16:15:58
4,monje,383,654,0,24,80,0,1,true,mate,2025-12-28 16:15:58
9,pantano,358,844,362,392,0,0,2,true,mate,2025-12-28 16:15:58
10,magia,1100,113,0,60,0,2,3,true,mate,2025-12-28 16:15:58
1,sonida,495,478,402,96,0,2,4,true,mate,2025-12-28 16:15:58
2,sniper,866,323,0,60,0,2,5,true,mate,2025-12-28 16:15:58
13,toad,288,580,0,0,0,0,0,false,enemy,2025-12-28 16:15:58
