index,name,造成伤害,承受伤害,造成治疗,收到治疗,有效护盾,击杀数,位置,胜利,描述,时间戳
10,magia,1346,306,0,0,22,3,4,true,enemy,2026-01-02 17:04:15
14,queen,421,598,0,0,98,1,5,true,enemy,2026-01-02 17:04:15

4,monje,426,713,0,0,163,0,0,true,mate,2026-01-02 17:04:16
6,capitan,250,752,0,0,122,0,1,true,mate,2026-01-02 17:04:16
7,Bosque,588,878,515,515,122,0,2,true,mate,2026-01-02 17:04:16
14,queen,540,550,0,0,74,3,3,true,mate,2026-01-02 17:04:16
8,ghost,1133,598,0,0,98,2,4,true,mate,2026-01-02 17:04:16
12,arqureo,1273,210,0,0,20,1,5,true,mate,2026-01-02 17:04:16
3,vampiro,783,1136,451,616,0,1,0,false,enemy,2026-01-02 17:04:16
13,toad,336,705,0,60,65,0,1,false,enemy,2026-01-02 17:04:16
9,pantano,504,854,295,325,0,1,2,false,enemy,2026-01-02 17:04:16
1,sonida,600,490,450,60,0,0,3,false,enemy,2026-01-02 17:04:16
5,spider,902,540,0,90,0,2,4,false,enemy,2026-01-02 17:04:16
2,sniper,616,515,0,45,0,0,5,false,enemy,2026-01-02 17:04:16

9,pantano,391,640,590,590,0,0,0,true,mate,2026-01-02 17:04:17
4,monje,435,645,0,0,95,0,1,true,mate,2026-01-02 17:04:17
6,capitan,447,630,0,0,0,0,2,true,mate,2026-01-02 17:04:17
12,arqureo,887,0,0,0,0,0,3,true,mate,2026-01-02 17:04:17
10,magia,1250,250,0,0,0,1,4,true,mate,2026-01-02 17:04:17
2,sniper,901,310,0,0,0,5,5,true,mate,2026-01-02 17:04:17
13,toad,240,640,0,60,0,0,0,false,enemy,2026-01-02 17:04:17
7,Bosque,276,1005,335,395,50,1,1,false,enemy,2026-01-02 17:04:17
11,guerra,513,1003,106,181,242,1,2,false,enemy,2026-01-02 17:04:17
1,sonida,400,555,300,45,50,0,3,false,enemy,2026-01-02 17:04:17
5,spider,629,584,0,30,74,0,4,false,enemy,2026-01-02 17:04:17
14,queen,427,524,0,30,24,0,5,false,enemy,2026-01-02 17:04:17

6,capitan,447,630,0,0,0,0,0,true,mate,2026-01-02 17:04:17
13,toad,240,676,0,0,96,0,1,true,mate,2026-01-02 17:04:17
4,monje,766,632,0,0,95,0,2,true,mate,2026-01-02 17:04:17
12,arqureo,848,306,0,0,0,3,3,true,mate,2026-01-02 17:04:17
10,magia,1094,480,0,0,0,0,4,true,mate,2026-01-02 17:04:17
5,spider,635,66,0,0,0,3,5,true,mate,2026-01-02 17:04:17
9,pantano,439,916,295,295,74,0,0,false,enemy,2026-01-02 17:04:17
11,guerra,539,780,102,102,98,0,1,false,enemy,2026-01-02 17:04:17
3,vampiro,200,636,44,44,72,0,2,false,enemy,2026-01-02 17:04:17
14,queen,365,550,0,0,50,1,3,false,enemy,2026-01-02 17:04:17
8,ghost,749,550,0,0,50,6,4,false,enemy,2026-01-02 17:04:17
2,sniper,498,574,0,0,98,0,5,false,enemy,2026-01-02 17:04:17

13,toad,264,726,0,0,146,0,0,false,mate,2026-01-02 17:04:18
7,Bosque,210,653,93,93,0,0,1,false,mate,2026-01-02 17:04:18
3,vampiro,625,886,292,292,74,1,2,false,mate,2026-01-02 17:04:18
8,ghost,1034,550,0,0,50,2,3,false,mate,2026-01-02 17:04:18
12,arqureo,750,550,0,0,50,1,4,false,mate,2026-01-02 17:04:18
14,queen,360,598,0,0,98,0,5,false,mate,2026-01-02 17:04:18
6,capitan,302,630,0,0,0,0,0,true,enemy,2026-01-02 17:04:18
4,monje,369,655,0,0,95,1,1,true,enemy,2026-01-02 17:04:18
9,pantano,475,889,362,362,0,0,2,true,enemy,2026-01-02 17:04:18
2,sniper,798,419,0,0,0,4,3,true,enemy,2026-01-02 17:04:18
5,spider,903,465,0,0,0,1,4,true,enemy,2026-01-02 17:04:18
10,magia,1116,185,0,0,0,0,5,true,enemy,2026-01-02 17:04:18

7,Bosque,294,904,344,344,0,0,0,true,mate,2026-01-02 17:04:19
3,vampiro,745,746,395,395,0,1,1,true,mate,2026-01-02 17:04:19
6,capitan,314,630,0,0,0,0,2,true,mate,2026-01-02 17:04:19
10,magia,1290,480,0,0,0,1,3,true,mate,2026-01-02 17:04:19
12,arqureo,1025,80,0,0,0,2,4,true,mate,2026-01-02 17:04:19
2,sniper,836,208,0,0,0,2,5,true,mate,2026-01-02 17:04:19
9,pantano,670,1012,429,459,50,0,0,false,enemy,2026-01-02 17:04:19
11,guerra,366,849,104,149,170,0,1,false,enemy,2026-01-02 17:04:19
13,toad,360,849,0,75,194,0,2,false,enemy,2026-01-02 17:04:19
5,spider,824,605,0,75,50,2,3,false,enemy,2026-01-02 17:04:19
14,queen,360,619,0,45,74,0,4,false,enemy,2026-01-02 17:04:19
1,sonida,468,520,330,60,0,1,5,false,enemy,2026-01-02 17:04:19

6,capitan,447,630,0,0,0,0,0,true,mate,2026-01-02 17:04:19
11,guerra,227,580,0,0,0,0,1,true,mate,2026-01-02 17:04:19
9,pantano,382,776,295,295,0,1,2,true,mate,2026-01-02 17:04:19
2,sniper,930,500,0,0,0,2,3,true,mate,2026-01-02 17:04:19
12,arqureo,878,500,0,0,0,2,4,true,mate,2026-01-02 17:04:19
10,magia,1317,415,0,0,0,2,5,true,mate,2026-01-02 17:04:19
7,Bosque,363,1187,552,627,0,1,0,false,enemy,2026-01-02 17:04:19
13,toad,240,691,0,15,96,0,1,false,enemy,2026-01-02 17:04:19
4,monje,487,709,0,45,104,0,2,false,enemy,2026-01-02 17:04:19
8,ghost,1152,530,0,30,0,3,3,false,enemy,2026-01-02 17:04:19
5,spider,740,510,0,30,0,1,4,false,enemy,2026-01-02 17:04:19
1,sonida,400,535,270,75,0,0,5,false,enemy,2026-01-02 17:04:19

13,toad,288,721,0,45,96,0,0,false,mate,2026-01-02 17:04:20
3,vampiro,550,836,241,316,0,0,1,false,mate,2026-01-02 17:04:20
6,capitan,508,720,0,90,0,1,2,false,mate,2026-01-02 17:04:20
12,arqureo,1045,545,0,75,0,1,3,false,mate,2026-01-02 17:04:20
1,sonida,550,512,435,60,0,0,4,false,mate,2026-01-02 17:04:20
5,spider,763,570,0,90,0,0,5,false,mate,2026-01-02 17:04:20
11,guerra,346,792,114,114,98,1,0,true,enemy,2026-01-02 17:04:20
7,Bosque,406,975,551,551,148,0,1,true,enemy,2026-01-02 17:04:20
4,monje,357,729,0,0,229,0,2,true,enemy,2026-01-02 17:04:20
8,ghost,1054,591,0,0,100,0,3,true,enemy,2026-01-02 17:04:20
14,queen,495,25,0,0,0,0,4,true,enemy,2026-01-02 17:04:20
10,magia,1246,532,0,0,100,5,5,true,enemy,2026-01-02 17:04:20

9,pantano,293,755,262,307,0,1,0,false,mate,2026-01-02 17:04:21
11,guerra,622,724,99,144,0,1,1,false,mate,2026-01-02 17:04:21
4,monje,539,810,0,135,125,0,2,false,mate,2026-01-02 17:04:21
2,sniper,519,521,0,30,0,0,3,false,mate,2026-01-02 17:04:21
1,sonida,500,505,330,45,0,0,4,false,mate,2026-01-02 17:04:21
12,arqureo,992,521,0,30,0,3,5,false,mate,2026-01-02 17:04:21
13,toad,480,620,0,0,40,0,0,true,enemy,2026-01-02 17:04:21
3,vampiro,394,828,234,234,98,0,1,true,enemy,2026-01-02 17:04:21
6,capitan,315,822,0,0,192,0,2,true,enemy,2026-01-02 17:04:21
8,ghost,893,229,0,0,0,3,3,true,enemy,2026-01-02 17:04:21
10,magia,1322,355,0,0,50,4,4,true,enemy,2026-01-02 17:04:21
14,queen,405,550,0,0,50,0,5,true,enemy,2026-01-02 17:04:21

3,vampiro,400,720,200,200,0,0,0,true,mate,2026-01-02 17:04:22
9,pantano,629,911,429,429,0,3,1,true,mate,2026-01-02 17:04:22
11,guerra,363,690,110,110,0,0,2,true,mate,2026-01-02 17:04:22
12,arqureo,1028,500,0,0,0,1,3,true,mate,2026-01-02 17:04:22
5,spider,625,480,0,0,0,0,4,true,mate,2026-01-02 17:04:22
8,ghost,1108,400,0,0,0,4,5,true,mate,2026-01-02 17:04:22
4,monje,383,727,0,0,167,0,0,false,enemy,2026-01-02 17:04:22
6,capitan,315,678,0,0,48,0,1,false,enemy,2026-01-02 17:04:22
7,Bosque,420,1124,490,490,74,0,2,false,enemy,2026-01-02 17:04:22
14,queen,450,550,0,0,50,0,3,false,enemy,2026-01-02 17:04:22
10,magia,818,530,0,0,50,0,4,false,enemy,2026-01-02 17:04:22
2,sniper,1293,522,0,0,22,4,5,false,enemy,2026-01-02 17:04:22

9,pantano,337,708,212,257,0,0,0,false,mate,2026-01-02 17:04:22
6,capitan,548,705,0,75,0,1,1,false,mate,2026-01-02 17:04:22
7,Bosque,322,997,332,437,0,1,2,false,mate,2026-01-02 17:04:22
1,sonida,450,481,315,30,0,0,3,false,mate,2026-01-02 17:04:22
12,arqureo,722,530,0,30,0,1,4,false,mate,2026-01-02 17:04:22
5,spider,913,501,0,30,0,0,5,false,mate,2026-01-02 17:04:22
3,vampiro,679,777,428,428,50,2,0,true,enemy,2026-01-02 17:04:22
13,toad,264,750,0,0,170,0,1,true,enemy,2026-01-02 17:04:22
4,monje,435,745,0,0,209,0,2,true,enemy,2026-01-02 17:04:22
8,ghost,877,0,0,0,0,5,3,true,enemy,2026-01-02 17:04:22
10,magia,1182,530,0,0,50,0,4,true,enemy,2026-01-02 17:04:22
14,queen,485,466,0,0,100,1,5,true,enemy,2026-01-02 17:04:22

11,guerra,354,761,106,181,0,0,0,false,mate,2026-01-02 17:04:23
3,vampiro,545,842,247,322,0,0,1,false,mate,2026-01-02 17:04:23
7,Bosque,231,934,314,374,0,0,2,false,mate,2026-01-02 17:04:23
12,arqureo,766,545,0,45,0,1,3,false,mate,2026-01-02 17:04:23
1,sonida,500,535,390,75,0,0,4,false,mate,2026-01-02 17:04:23
8,ghost,1082,560,0,60,0,3,5,false,mate,2026-01-02 17:04:23
4,monje,435,881,0,0,321,0,0,true,enemy,2026-01-02 17:04:23
9,pantano,531,1014,429,429,50,2,1,true,enemy,2026-01-02 17:04:23
13,toad,336,654,0,0,74,0,2,true,enemy,2026-01-02 17:04:23
10,magia,1245,421,0,0,72,0,3,true,enemy,2026-01-02 17:04:23
14,queen,518,135,0,0,44,1,4,true,enemy,2026-01-02 17:04:23
2,sniper,1135,396,0,0,72,4,5,true,enemy,2026-01-02 17:04:23

4,monje,301,679,0,0,169,0,0,true,mate,2026-01-02 17:04:24
7,Bosque,403,866,522,522,122,3,1,true,mate,2026-01-02 17:04:24
11,guerra,376,772,118,118,74,0,2,true,mate,2026-01-02 17:04:24
14,queen,366,600,0,0,100,1,3,true,mate,2026-01-02 17:04:24
12,arqureo,980,91,0,0,0,0,4,true,mate,2026-01-02 17:04:24
10,magia,1122,580,0,0,100,2,5,true,mate,2026-01-02 17:04:24
13,toad,336,580,0,0,0,0,0,false,enemy,2026-01-02 17:04:24
3,vampiro,450,858,242,242,96,0,1,false,enemy,2026-01-02 17:04:24
6,capitan,513,630,0,0,0,0,2,false,enemy,2026-01-02 17:04:24
5,spider,736,480,0,0,0,1,3,false,enemy,2026-01-02 17:04:24
2,sniper,768,500,0,0,0,1,4,false,enemy,2026-01-02 17:04:24
8,ghost,835,500,0,0,0,4,5,false,enemy,2026-01-02 17:04:24

4,monje,383,635,0,0,75,0,0,false,mate,2026-01-02 17:04:25
6,capitan,326,630,0,0,0,0,1,false,mate,2026-01-02 17:04:25
7,Bosque,378,917,357,357,0,0,2,false,mate,2026-01-02 17:04:25
10,magia,1149,480,0,0,0,0,3,false,mate,2026-01-02 17:04:25
2,sniper,893,500,0,0,0,3,4,false,mate,2026-01-02 17:04:25
12,arqureo,1181,500,0,0,0,0,5,false,mate,2026-01-02 17:04:25
9,pantano,895,1087,563,653,50,2,0,true,enemy,2026-01-02 17:04:25
13,toad,264,705,0,75,50,0,1,true,enemy,2026-01-02 17:04:25
3,vampiro,537,1132,262,322,290,0,2,true,enemy,2026-01-02 17:04:25
8,ghost,927,612,0,135,50,6,3,true,enemy,2026-01-02 17:04:25
1,sonida,589,181,465,60,50,2,4,true,enemy,2026-01-02 17:04:25
14,queen,450,569,0,45,48,0,5,true,enemy,2026-01-02 17:04:25

13,toad,258,675,0,45,74,1,0,false,mate,2026-01-02 17:04:25
9,pantano,614,1404,551,656,244,1,1,false,mate,2026-01-02 17:04:25
7,Bosque,325,1038,314,404,98,1,2,false,mate,2026-01-02 17:04:25
12,arqureo,840,634,0,60,98,0,3,false,mate,2026-01-02 17:04:25
14,queen,572,656,0,60,96,1,4,false,mate,2026-01-02 17:04:25
1,sonida,500,570,420,60,74,0,5,false,mate,2026-01-02 17:04:25
11,guerra,313,698,118,118,0,0,0,true,enemy,2026-01-02 17:04:25
6,capitan,513,630,0,0,0,0,1,true,enemy,2026-01-02 17:04:25
4,monje,426,675,0,0,115,0,2,true,enemy,2026-01-02 17:04:25
10,magia,1660,460,0,0,0,1,3,true,enemy,2026-01-02 17:04:25
2,sniper,1045,480,0,0,0,4,4,true,enemy,2026-01-02 17:04:25
8,ghost,1100,150,0,0,0,2,5,true,enemy,2026-01-02 17:04:25

6,capitan,381,705,0,75,0,0,0,true,mate,2026-01-02 17:04:26
7,Bosque,336,928,293,368,0,0,1,true,mate,2026-01-02 17:04:26
4,monje,468,645,0,45,50,1,2,true,mate,2026-01-02 17:04:26
12,arqureo,1477,406,0,45,0,2,3,true,mate,2026-01-02 17:04:26
1,sonida,496,490,330,60,0,1,4,true,mate,2026-01-02 17:04:26
5,spider,978,347,0,30,0,1,5,true,mate,2026-01-02 17:04:26
9,pantano,460,916,295,295,74,2,0,false,enemy,2026-01-02 17:04:26
11,guerra,552,782,104,104,98,0,1,false,enemy,2026-01-02 17:04:26
3,vampiro,200,615,47,47,48,0,2,false,enemy,2026-01-02 17:04:26
2,sniper,893,624,0,0,124,3,3,false,enemy,2026-01-02 17:04:26
14,queen,623,652,0,0,152,0,4,false,enemy,2026-01-02 17:04:26
8,ghost,830,550,0,0,74,0,5,false,enemy,2026-01-02 17:04:26

6,capitan,447,630,0,0,0,0,0,false,mate,2026-01-02 17:04:27
3,vampiro,450,812,292,292,0,1,1,false,mate,2026-01-02 17:04:27
9,pantano,252,684,228,228,0,0,2,false,mate,2026-01-02 17:04:27
10,magia,1259,480,0,0,0,1,3,false,mate,2026-01-02 17:04:27
2,sniper,1039,500,0,0,0,2,4,false,mate,2026-01-02 17:04:27
12,arqureo,565,500,0,0,0,1,5,false,mate,2026-01-02 17:04:27
7,Bosque,321,1033,383,473,0,1,0,true,enemy,2026-01-02 17:04:27
13,toad,240,610,0,30,0,0,1,true,enemy,2026-01-02 17:04:27
11,guerra,417,865,114,189,96,1,2,true,enemy,2026-01-02 17:04:27
8,ghost,864,575,0,75,0,2,3,true,enemy,2026-01-02 17:04:27
1,sonida,600,550,420,90,0,0,4,true,enemy,2026-01-02 17:04:27
5,spider,1164,379,0,60,0,4,5,true,enemy,2026-01-02 17:04:27

3,vampiro,575,850,255,330,0,1,0,false,mate,2026-01-02 17:04:28
11,guerra,473,784,114,204,0,1,1,false,mate,2026-01-02 17:04:28
9,pantano,262,689,228,228,0,0,2,false,mate,2026-01-02 17:04:28
12,arqureo,980,560,0,90,0,0,3,false,mate,2026-01-02 17:04:28
1,sonida,600,520,390,90,0,0,4,false,mate,2026-01-02 17:04:28
10,magia,806,525,0,45,0,0,5,false,mate,2026-01-02 17:04:28
7,Bosque,336,1130,376,376,218,0,0,true,enemy,2026-01-02 17:04:28
6,capitan,275,684,0,0,74,0,1,true,enemy,2026-01-02 17:04:28
4,monje,839,555,0,0,150,4,2,true,enemy,2026-01-02 17:04:28
14,queen,540,421,0,0,50,0,3,true,enemy,2026-01-02 17:04:28
2,sniper,936,509,0,0,100,1,4,true,enemy,2026-01-02 17:04:28
5,spider,1002,353,0,0,50,1,5,true,enemy,2026-01-02 17:04:28

11,guerra,559,683,103,103,0,0,0,true,mate,2026-01-02 17:04:29
7,Bosque,336,928,368,368,0,0,1,true,mate,2026-01-02 17:04:29
13,toad,336,676,0,0,96,0,2,true,mate,2026-01-02 17:04:29
12,arqureo,980,500,0,0,0,0,3,true,mate,2026-01-02 17:04:29
8,ghost,1194,500,0,0,0,6,4,true,mate,2026-01-02 17:04:29
5,spider,1186,375,0,0,0,1,5,true,mate,2026-01-02 17:04:29
3,vampiro,445,1023,228,333,170,0,0,false,enemy,2026-01-02 17:04:29
4,monje,435,682,0,30,92,0,1,false,enemy,2026-01-02 17:04:29
9,pantano,302,914,295,340,74,0,2,false,enemy,2026-01-02 17:04:29
10,magia,1499,723,0,105,168,2,3,false,enemy,2026-01-02 17:04:29
14,queen,573,648,0,60,96,2,4,false,enemy,2026-01-02 17:04:29
1,sonida,408,601,420,75,96,1,5,false,enemy,2026-01-02 17:04:29

9,pantano,262,729,228,273,0,0,0,false,mate,2026-01-02 17:04:29
6,capitan,447,690,0,60,0,0,1,false,mate,2026-01-02 17:04:29
4,monje,370,715,0,60,95,1,2,false,mate,2026-01-02 17:04:29
12,arqureo,557,530,0,30,0,1,3,false,mate,2026-01-02 17:04:29
1,sonida,500,505,300,75,0,0,4,false,mate,2026-01-02 17:04:29
10,magia,1131,480,0,30,0,2,5,false,mate,2026-01-02 17:04:29
11,guerra,529,792,116,116,96,0,0,true,enemy,2026-01-02 17:04:29
7,Bosque,308,998,438,438,0,0,1,true,enemy,2026-01-02 17:04:29
13,toad,288,580,0,0,0,0,2,true,enemy,2026-01-02 17:04:29
5,spider,925,217,0,0,0,2,3,true,enemy,2026-01-02 17:04:29
2,sniper,802,180,0,0,0,2,4,true,enemy,2026-01-02 17:04:29
8,ghost,797,500,0,0,0,3,5,true,enemy,2026-01-02 17:04:29

7,Bosque,375,961,535,535,0,0,0,true,mate,2026-01-02 17:04:30
4,monje,683,613,0,0,104,2,1,true,mate,2026-01-02 17:04:30
9,pantano,353,728,248,248,0,0,2,true,mate,2026-01-02 17:04:30
12,arqureo,848,151,0,0,0,1,3,true,mate,2026-01-02 17:04:30
5,spider,682,389,0,0,0,1,4,true,mate,2026-01-02 17:04:30
2,sniper,782,451,0,0,0,2,5,true,mate,2026-01-02 17:04:30
13,toad,240,580,0,0,0,0,0,false,enemy,2026-01-02 17:04:30
11,guerra,224,625,0,45,0,0,1,false,enemy,2026-01-02 17:04:30
3,vampiro,550,988,267,372,96,0,2,false,enemy,2026-01-02 17:04:30
8,ghost,943,500,0,30,0,1,3,false,enemy,2026-01-02 17:04:30
10,magia,836,510,0,30,0,0,4,false,enemy,2026-01-02 17:04:30
1,sonida,500,520,270,60,0,0,5,false,enemy,2026-01-02 17:04:30

7,Bosque,306,937,302,377,0,0,0,true,mate,2026-01-02 17:04:31
9,pantano,387,821,295,340,0,1,1,true,mate,2026-01-02 17:04:31
11,guerra,288,610,0,30,0,0,2,true,mate,2026-01-02 17:04:31
8,ghost,1114,500,0,30,0,4,3,true,mate,2026-01-02 17:04:31
12,arqureo,1606,474,0,30,0,4,4,true,mate,2026-01-02 17:04:31
1,sonida,325,505,255,45,0,0,5,true,mate,2026-01-02 17:04:31
13,toad,336,678,0,0,98,0,0,false,enemy,2026-01-02 17:04:31
4,monje,383,757,0,0,197,0,1,false,enemy,2026-01-02 17:04:31
6,capitan,661,847,0,0,217,2,2,false,enemy,2026-01-02 17:04:31
14,queen,630,618,0,0,120,0,3,false,enemy,2026-01-02 17:04:31
2,sniper,641,600,0,0,100,2,4,false,enemy,2026-01-02 17:04:31
5,spider,1196,524,0,0,44,1,5,false,enemy,2026-01-02 17:04:31

3,vampiro,638,1205,369,489,196,1,0,true,mate,2026-01-02 17:04:31
11,guerra,430,871,118,193,98,1,1,true,mate,2026-01-02 17:04:31
13,toad,288,780,0,30,170,0,2,true,mate,2026-01-02 17:04:31
14,queen,607,222,0,30,72,0,3,true,mate,2026-01-02 17:04:31
12,arqureo,1296,264,0,30,74,3,4,true,mate,2026-01-02 17:04:31
1,sonida,450,522,315,30,56,0,5,true,mate,2026-01-02 17:04:31
6,capitan,447,630,0,0,0,0,0,false,enemy,2026-01-02 17:04:31
4,monje,331,645,0,0,85,0,1,false,enemy,2026-01-02 17:04:31
9,pantano,521,960,429,429,0,3,2,false,enemy,2026-01-02 17:04:31
2,sniper,937,500,0,0,0,1,3,false,enemy,2026-01-02 17:04:31
8,ghost,759,500,0,0,0,3,4,false,enemy,2026-01-02 17:04:31
5,spider,899,480,0,0,0,1,5,false,enemy,2026-01-02 17:04:31

6,capitan,381,749,0,45,74,0,0,true,mate,2026-01-02 17:04:32
9,pantano,532,884,657,687,100,1,1,true,mate,2026-01-02 17:04:32
3,vampiro,470,1040,230,350,170,0,2,true,mate,2026-01-02 17:04:32
14,queen,540,515,0,30,124,1,3,true,mate,2026-01-02 17:04:32
1,sonida,430,657,330,75,172,0,4,true,mate,2026-01-02 17:04:32
12,arqureo,1033,246,0,30,100,4,5,true,mate,2026-01-02 17:04:32
4,monje,467,756,0,0,206,1,0,false,enemy,2026-01-02 17:04:32
13,toad,296,580,0,0,0,0,1,false,enemy,2026-01-02 17:04:32
11,guerra,295,580,0,0,0,0,2,false,enemy,2026-01-02 17:04:32
2,sniper,997,500,0,0,0,1,3,false,enemy,2026-01-02 17:04:32
10,magia,1479,480,0,0,0,0,4,false,enemy,2026-01-02 17:04:32
5,spider,607,480,0,0,0,1,5,false,enemy,2026-01-02 17:04:32

9,pantano,400,892,362,362,50,1,0,false,mate,2026-01-02 17:04:33
4,monje,643,867,0,0,317,1,1,false,mate,2026-01-02 17:04:33
3,vampiro,382,769,199,199,50,0,2,false,mate,2026-01-02 17:04:33
5,spider,830,580,0,0,100,2,3,false,mate,2026-01-02 17:04:33
14,queen,472,600,0,0,124,0,4,false,mate,2026-01-02 17:04:33
12,arqureo,757,550,0,0,50,1,5,false,mate,2026-01-02 17:04:33
13,toad,288,655,0,75,0,0,0,true,enemy,2026-01-02 17:04:33
6,capitan,381,675,0,45,0,0,1,true,enemy,2026-01-02 17:04:33
11,guerra,600,882,116,206,96,0,2,true,enemy,2026-01-02 17:04:33
1,sonida,500,535,420,75,0,0,3,true,enemy,2026-01-02 17:04:33
10,magia,1531,549,0,75,0,2,4,true,enemy,2026-01-02 17:04:33
8,ghost,979,175,0,60,0,6,5,true,enemy,2026-01-02 17:04:33

9,pantano,327,685,212,242,0,0,0,false,mate,2026-01-02 17:04:34
11,guerra,464,708,98,128,0,0,1,false,mate,2026-01-02 17:04:34
3,vampiro,395,822,197,302,0,0,2,false,mate,2026-01-02 17:04:34
5,spider,682,480,0,30,0,1,3,false,mate,2026-01-02 17:04:34
1,sonida,237,505,270,45,0,1,4,false,mate,2026-01-02 17:04:34
12,arqureo,939,500,0,30,0,2,5,false,mate,2026-01-02 17:04:34
7,Bosque,294,920,360,360,0,0,0,true,enemy,2026-01-02 17:04:34
13,toad,256,580,0,0,0,0,1,true,enemy,2026-01-02 17:04:34
4,monje,383,680,0,0,120,0,2,true,enemy,2026-01-02 17:04:34
8,ghost,781,188,0,0,0,3,3,true,enemy,2026-01-02 17:04:34
10,magia,1150,176,0,0,0,2,4,true,enemy,2026-01-02 17:04:34
2,sniper,836,500,0,0,0,2,5,true,enemy,2026-01-02 17:04:34

6,capitan,315,630,0,0,0,0,0,false,mate,2026-01-02 17:04:35
7,Bosque,240,857,297,297,0,0,1,false,mate,2026-01-02 17:04:35
11,guerra,278,580,0,0,0,0,2,false,mate,2026-01-02 17:04:35
10,magia,1104,480,0,0,0,0,3,false,mate,2026-01-02 17:04:35
12,arqureo,718,500,0,0,0,1,4,false,mate,2026-01-02 17:04:35
8,ghost,1048,500,0,0,0,6,5,false,mate,2026-01-02 17:04:35
3,vampiro,747,793,344,344,144,2,0,true,enemy,2026-01-02 17:04:35
13,toad,288,654,0,0,74,0,1,true,enemy,2026-01-02 17:04:35
4,monje,383,610,0,0,50,0,2,true,enemy,2026-01-02 17:04:35
5,spider,872,478,0,0,72,1,3,true,enemy,2026-01-02 17:04:35
14,queen,495,596,0,0,96,0,4,true,enemy,2026-01-02 17:04:35
2,sniper,762,572,0,0,72,3,5,true,enemy,2026-01-02 17:04:35

6,capitan,354,690,0,60,0,0,0,false,mate,2026-01-02 17:04:35
9,pantano,588,1066,543,603,0,1,1,false,mate,2026-01-02 17:04:35
3,vampiro,395,822,197,302,0,0,2,false,mate,2026-01-02 17:04:35
1,sonida,530,505,450,75,0,0,3,false,mate,2026-01-02 17:04:35
12,arqureo,765,560,0,60,0,1,4,false,mate,2026-01-02 17:04:35
8,ghost,1263,560,0,90,0,2,5,false,mate,2026-01-02 17:04:35
13,toad,272,702,0,0,122,0,0,true,enemy,2026-01-02 17:04:35
7,Bosque,336,1106,352,352,194,0,1,true,enemy,2026-01-02 17:04:35
11,guerra,579,788,110,110,98,0,2,true,enemy,2026-01-02 17:04:35
14,queen,515,407,0,0,96,1,3,true,enemy,2026-01-02 17:04:35
10,magia,1489,464,0,0,20,2,4,true,enemy,2026-01-02 17:04:35
2,sniper,1001,417,0,0,72,2,5,true,enemy,2026-01-02 17:04:35

13,toad,240,676,0,0,96,0,0,false,mate,2026-01-02 17:04:36
7,Bosque,294,908,348,348,0,0,1,false,mate,2026-01-02 17:04:36
11,guerra,434,692,112,112,0,0,2,false,mate,2026-01-02 17:04:36
12,arqureo,1165,500,0,0,0,2,3,false,mate,2026-01-02 17:04:36
5,spider,1028,480,0,0,0,3,4,false,mate,2026-01-02 17:04:36
10,magia,1154,480,0,0,0,0,5,false,mate,2026-01-02 17:04:36
4,monje,353,763,0,0,203,0,0,true,enemy,2026-01-02 17:04:36
6,capitan,381,749,0,0,119,0,1,true,enemy,2026-01-02 17:04:36
3,vampiro,835,1137,445,445,172,1,2,true,enemy,2026-01-02 17:04:36
2,sniper,634,574,0,0,74,2,3,true,enemy,2026-01-02 17:04:36
14,queen,495,600,0,0,124,0,4,true,enemy,2026-01-02 17:04:36
8,ghost,1038,468,0,0,50,3,5,true,enemy,2026-01-02 17:04:36

7,Bosque,294,996,331,436,0,0,0,true,mate,2026-01-02 17:04:37
13,toad,288,706,0,30,96,0,1,true,mate,2026-01-02 17:04:37
4,monje,539,760,0,75,125,0,2,true,mate,2026-01-02 17:04:37
12,arqureo,1097,565,0,90,0,3,3,true,mate,2026-01-02 17:04:37
1,sonida,550,216,450,60,0,0,4,true,mate,2026-01-02 17:04:37
8,ghost,777,590,0,90,0,3,5,true,mate,2026-01-02 17:04:37
3,vampiro,445,765,245,245,0,0,0,false,enemy,2026-01-02 17:04:37
11,guerra,356,690,110,110,0,1,1,false,enemy,2026-01-02 17:04:37
6,capitan,315,630,0,0,0,0,2,false,enemy,2026-01-02 17:04:37
5,spider,749,480,0,0,0,1,3,false,enemy,2026-01-02 17:04:37
2,sniper,882,500,0,0,0,1,4,false,enemy,2026-01-02 17:04:37
10,magia,1086,480,0,0,0,1,5,false,enemy,2026-01-02 17:04:37

9,pantano,367,822,342,342,0,1,0,true,mate,2026-01-02 17:04:38
13,toad,240,580,0,0,0,0,1,true,mate,2026-01-02 17:04:38
3,vampiro,515,779,259,259,0,1,2,true,mate,2026-01-02 17:04:38
8,ghost,905,500,0,0,0,3,3,true,mate,2026-01-02 17:04:38
10,magia,1012,480,0,0,0,1,4,true,mate,2026-01-02 17:04:38
12,arqureo,912,135,0,0,0,3,5,true,mate,2026-01-02 17:04:38
4,monje,383,590,0,0,30,0,0,false,enemy,2026-01-02 17:04:38
6,capitan,580,669,0,0,39,0,1,false,enemy,2026-01-02 17:04:38
7,Bosque,294,1059,329,329,194,0,2,false,enemy,2026-01-02 17:04:38
2,sniper,732,550,0,0,50,1,3,false,enemy,2026-01-02 17:04:38
